@relation 'estacao'

@attribute umidade real
@attribute velocidade_vento real
@attribute chuva real
@attribute radicao_solar real
@attribute et real
@attribute classe {Frio,Normal,Quente}
 
@data
100,0.4,0.00,0,0.00,Frio
100,0.9,0.00,0,0.00,Frio
100,0.4,0.00,0,0.00,Frio
100,0.9,0.00,0,0.00,Frio
100,1.8,0.00,13,0.00,Frio
100,1.8,0.00,107,0.05,Normal
95,2.2,0.00,315,0.18,Normal
91,2.2,0.00,443,0.28,Normal
86,2.2,0.00,484,0.30,Normal
85,1.8,0.00,424,0.25,Normal
80,1.3,0.00,573,0.41,Normal
81,1.3,0.00,416,0.28,Normal
80,1.3,0.00,415,0.28,Normal
92,0.9,0.00,159,0.10,Normal
100,1.3,4.06,38,0.03,Normal
100,0.9,1.78,17,0.00,Normal
100,0.9,0.00,0,0.00,Normal
100,0.4,0.00,0,0.00,Normal
100,0.4,0.00,0,0.00,Normal
100,0.4,0.25,0,0.00,Normal
100,0.4,0.00,0,0.00,Normal
100,0.4,0.00,0,0.00,Normal
100,0.4,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.4,0.00,0,0.00,Normal
100,0.4,0.00,0,0.00,Normal
100,0.4,0.00,0,0.00,Normal
99,0.4,0.00,27,0.03,Normal
98,0.9,0.00,138,0.08,Normal
90,2.2,0.00,499,0.28,Normal
80,1.8,0.00,620,0.38,Normal
79,1.3,0.00,643,0.41,Normal
73,1.3,0.00,995,0.61,Quente
72,1.3,0.00,748,0.48,Quente
76,1.8,0.00,490,0.36,Quente
71,3.1,0.00,597,0.38,Quente
81,1.8,0.00,196,0.18,Quente
91,0.0,0.00,46,0.03,Normal
99,0.0,1.02,23,0.03,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.25,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Frio
100,0.0,0.00,0,0.00,Frio
99,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Frio
100,0.0,0.00,0,0.00,Frio
100,0.0,0.00,46,0.03,Normal
91,0.4,0.00,275,0.15,Normal
85,1.8,0.00,497,0.30,Normal
80,3.1,0.25,572,0.38,Normal
79,2.7,0.00,618,0.41,Normal
74,2.7,0.00,563,0.38,Quente
72,2.2,0.00,787,0.48,Quente
72,1.3,0.00,333,0.30,Quente
71,1.8,0.00,736,0.48,Quente
68,1.8,0.00,503,0.33,Quente
76,0.9,0.00,172,0.13,Quente
85,1.8,0.00,21,0.03,Normal
88,0.4,0.00,0,0.03,Normal
93,0.0,0.00,0,0.00,Normal
96,0.0,0.00,0,0.00,Normal
98,0.4,0.00,0,0.00,Normal
100,2.7,0.51,0,0.00,Normal
100,1.8,3.30,0,0.00,Normal
100,0.9,1.02,0,0.00,Normal
100,1.8,0.00,0,0.00,Normal
100,0.9,0.00,0,0.00,Frio
100,0.9,0.00,0,0.00,Frio
100,0.9,0.76,0,0.00,Frio
100,1.3,21.59,0,0.00,Frio
100,0.9,1.02,6,0.00,Frio
100,0.9,0.00,110,0.05,Normal
99,0.4,0.00,295,0.15,Normal
94,0.4,0.00,180,0.10,Normal
88,0.9,0.00,462,0.28,Normal
76,0.9,0.00,775,0.51,Quente
73,1.3,0.00,920,0.56,Quente
80,0.9,0.00,331,0.28,Quente
100,1.3,53.34,69,0.05,Normal
100,0.4,0.00,287,0.15,Normal
95,0.0,0.00,133,0.08,Normal
96,0.0,0.00,30,0.03,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
99,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
98,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.9,0.00,30,0.03,Normal
100,0.4,0.00,80,0.05,Normal
100,0.9,0.00,152,0.08,Normal
89,1.8,0.00,622,0.38,Normal
84,2.7,0.00,884,0.51,Normal
77,1.8,0.00,959,0.56,Quente
76,1.8,0.00,599,0.41,Quente
77,1.3,0.00,346,0.25,Quente
70,0.9,0.00,282,0.20,Quente
79,0.4,0.00,157,0.10,Quente
95,1.3,0.00,18,0.03,Normal
94,1.8,0.00,6,0.00,Normal
100,0.9,8.64,0,0.00,Normal
100,0.0,1.52,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.4,0.00,0,0.00,Normal
100,0.0,0.25,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Frio
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.4,0.00,0,0.00,Normal
100,0.4,0.00,0,0.00,Normal
100,0.4,0.00,0,0.00,Normal
100,0.4,0.00,22,0.00,Normal
100,0.4,0.00,78,0.05,Normal
100,0.9,0.00,101,0.05,Normal
95,0.9,0.00,320,0.18,Normal
82,1.8,0.00,614,0.38,Normal
82,1.8,0.00,514,0.36,Quente
76,1.3,0.00,680,0.43,Quente
100,2.2,5.08,100,0.08,Quente
88,0.9,0.00,341,0.20,Normal
82,1.3,0.00,364,0.23,Normal
88,0.0,0.00,143,0.10,Normal
96,0.0,0.00,21,0.03,Normal
100,0.4,2.79,0,0.00,Normal
100,0.0,0.25,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.4,0.00,0,0.00,Normal
100,0.9,0.00,0,0.00,Normal
100,1.3,0.00,0,0.00,Normal
100,1.3,0.00,0,0.00,Normal
100,0.9,0.00,0,0.00,Frio
100,0.9,0.25,0,0.00,Frio
100,0.9,0.00,0,0.00,Frio
100,0.4,0.00,0,0.00,Frio
100,0.4,0.00,0,0.00,Frio
100,0.4,0.00,28,0.03,Normal
100,0.9,0.00,162,0.10,Normal
94,1.8,0.00,434,0.25,Normal
86,2.2,0.00,608,0.38,Normal
78,1.8,0.00,774,0.46,Quente
71,2.2,0.00,691,0.48,Quente
67,2.7,0.00,906,0.61,Quente
61,1.8,0.00,875,0.58,Quente
63,2.2,0.00,413,0.36,Quente
65,1.8,0.00,287,0.23,Quente
89,1.3,0.00,72,0.08,Quente
100,0.4,4.06,3,0.00,Normal
100,0.9,0.00,0,0.00,Normal
100,0.0,0.25,0,0.00,Normal
100,0.4,0.00,0,0.00,Normal
100,1.3,0.00,0,0.00,Normal
100,0.9,0.00,0,0.00,Normal
100,0.4,0.25,0,0.00,Normal
100,0.4,0.00,0,0.00,Normal
100,0.9,0.00,0,0.00,Normal
100,0.4,0.00,0,0.00,Normal
100,0.4,0.00,0,0.00,Frio
100,0.4,0.00,0,0.00,Frio
100,0.0,0.00,47,0.03,Frio
92,0.0,0.00,217,0.13,Normal
73,0.9,0.00,497,0.30,Normal
66,0.9,0.00,681,0.43,Quente
72,0.4,0.00,629,0.43,Quente
66,0.9,0.00,722,0.51,Quente
61,1.8,0.00,692,0.51,Quente
61,1.8,0.00,747,0.51,Quente
58,2.7,0.00,637,0.46,Quente
64,1.3,0.00,383,0.28,Quente
61,1.3,0.00,280,0.20,Quente
81,0.4,0.00,20,0.03,Quente
82,1.3,0.00,0,0.03,Normal
86,0.0,0.00,0,0.03,Normal
92,0.0,0.00,0,0.00,Normal
97,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Frio
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Frio
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,39,0.03,Normal
90,0.9,0.00,256,0.15,Normal
81,0.9,0.00,487,0.30,Normal
77,1.3,0.00,676,0.43,Quente
74,2.2,0.00,675,0.48,Quente
94,2.2,28.45,122,0.08,Quente
91,0.4,2.79,422,0.28,Normal
89,1.3,0.00,622,0.38,Quente
77,1.3,0.00,457,0.30,Quente
97,2.2,0.00,40,0.05,Quente
98,0.9,0.25,23,0.03,Normal
100,0.0,0.00,0,0.00,Normal
93,0.0,0.00,0,0.00,Normal
97,0.0,0.00,0,0.00,Normal
98,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.4,0.00,0,0.00,Normal
100,0.4,0.00,0,0.00,Normal
100,0.9,0.00,0,0.00,Normal
100,1.3,0.00,0,0.00,Normal
100,1.3,0.00,0,0.00,Normal
100,0.9,0.00,0,0.00,Normal
100,0.9,0.00,13,0.00,Normal
100,1.3,0.00,87,0.05,Normal
96,0.9,0.00,250,0.15,Normal
90,1.3,0.00,347,0.25,Normal
88,1.3,0.00,426,0.30,Normal
84,1.3,0.00,476,0.36,Normal
77,1.3,0.00,825,0.51,Quente
81,0.9,0.00,583,0.38,Quente
77,0.9,0.00,235,0.20,Quente
79,1.3,0.00,188,0.15,Quente
100,2.7,10.16,64,0.05,Normal
100,0.4,3.05,5,0.00,Normal
100,0.0,0.76,0,0.00,Normal
100,0.4,0.25,0,0.00,Normal
100,0.4,0.00,0,0.00,Normal
100,0.4,0.00,0,0.00,Normal
100,0.4,0.00,0,0.00,Normal
100,0.4,0.00,0,0.00,Normal
100,0.4,0.00,0,0.00,Normal
100,0.9,0.00,0,0.00,Normal
100,0.9,0.00,0,0.00,Normal
100,1.3,0.00,0,0.00,Normal
100,1.8,0.00,0,0.00,Normal
100,1.3,0.00,0,0.00,Normal
100,1.3,0.00,10,0.00,Normal
100,1.8,0.00,32,0.03,Normal
100,2.2,1.02,57,0.03,Normal
100,2.2,2.79,125,0.08,Normal
100,2.2,5.33,88,0.05,Normal
100,1.3,5.08,87,0.05,Normal
100,1.3,1.27,156,0.08,Normal
100,0.9,0.25,321,0.18,Normal
95,1.3,0.00,316,0.18,Normal
93,0.9,0.00,243,0.15,Normal
97,1.3,0.00,79,0.05,Normal
100,1.3,0.00,17,0.00,Normal
100,1.8,0.51,0,0.00,Normal
100,1.3,0.00,0,0.00,Normal
100,2.2,0.76,0,0.00,Normal
100,1.8,0.00,0,0.00,Normal
100,2.2,0.00,0,0.00,Normal
100,2.2,0.00,0,0.00,Normal
100,2.7,0.00,0,0.00,Normal
100,1.8,0.00,0,0.00,Normal
100,2.2,1.27,0,0.00,Normal
100,2.2,1.27,0,0.00,Normal
100,1.8,1.52,0,0.00,Normal
100,1.3,0.25,0,0.00,Normal
100,1.3,0.00,10,0.00,Normal
100,2.2,0.25,52,0.03,Normal
100,2.7,0.25,153,0.08,Normal
100,0.9,0.00,207,0.13,Normal
100,1.3,0.25,291,0.15,Normal
94,0.9,0.00,392,0.23,Normal
100,2.7,4.06,222,0.13,Normal
100,2.7,2.54,209,0.13,Normal
100,1.8,3.05,219,0.13,Normal
100,1.8,0.00,293,0.18,Normal
99,0.9,0.00,202,0.13,Normal
100,1.3,0.25,16,0.00,Normal
100,0.9,0.00,0,0.00,Normal
100,1.3,0.00,0,0.00,Normal
100,2.2,0.00,0,0.00,Normal
100,1.3,0.00,0,0.00,Normal
100,1.3,0.00,0,0.00,Normal
100,1.3,0.00,0,0.00,Normal
100,1.3,0.00,0,0.00,Normal
100,0.9,0.00,0,0.00,Normal
100,0.9,0.00,0,0.00,Normal
100,0.9,0.25,0,0.00,Normal
100,0.9,0.00,0,0.00,Normal
100,0.4,0.00,0,0.00,Normal
100,0.9,0.76,11,0.00,Normal
100,0.9,0.00,68,0.03,Normal
100,0.4,0.00,167,0.10,Normal
91,0.9,0.00,395,0.25,Normal
89,0.9,0.00,415,0.28,Normal
85,0.9,0.00,367,0.25,Normal
81,0.9,0.25,415,0.33,Normal
100,0.4,4.57,198,0.13,Normal
100,0.9,7.62,136,0.08,Normal
100,0.4,0.51,203,0.13,Normal
100,0.9,0.00,43,0.03,Normal
100,0.4,4.06,1,0.00,Normal
100,0.0,0.51,0,0.00,Normal
100,0.4,2.54,0,0.00,Normal
100,0.0,1.78,0,0.00,Normal
100,0.0,0.25,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.4,0.00,0,0.00,Normal
100,1.3,0.00,0,0.00,Normal
100,0.4,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,5,0.00,Normal
100,0.4,1.02,100,0.05,Normal
100,0.9,8.38,158,0.10,Normal
100,1.3,0.76,219,0.13,Normal
100,1.8,0.25,389,0.25,Normal
89,2.2,0.00,638,0.41,Normal
98,2.7,1.78,403,0.33,Quente
100,3.6,9.14,113,0.08,Normal
100,4.0,1.52,29,0.03,Normal
100,4.0,0.00,90,0.05,Normal
98,1.8,0.00,89,0.05,Normal
100,0.0,0.00,28,0.03,Normal
100,0.0,0.00,0,0.00,Normal
100,1.3,0.00,0,0.00,Frio
100,1.8,0.00,0,0.00,Frio
100,0.4,0.00,0,0.00,Frio
100,0.0,0.00,0,0.00,Frio
100,0.0,0.00,0,0.00,Frio
100,0.0,0.00,0,0.00,Frio
100,0.4,0.00,0,0.00,Frio
100,0.4,0.00,0,0.00,Frio
100,0.4,0.25,0,0.00,Frio
100,0.9,0.00,0,0.00,Frio
100,1.8,0.00,0,0.00,Frio
100,0.9,0.00,48,0.03,Frio
95,0.4,0.00,201,0.10,Normal
86,0.4,0.00,415,0.23,Normal
78,0.4,0.00,524,0.30,Normal
79,0.9,0.00,543,0.36,Normal
76,0.9,0.00,516,0.33,Normal
79,0.4,0.00,320,0.20,Normal
83,0.4,0.00,249,0.15,Normal
81,0.4,0.00,181,0.13,Normal
85,0.4,0.00,237,0.15,Normal
90,0.4,0.00,142,0.10,Normal
95,0.0,0.00,16,0.00,Normal
96,0.0,0.00,0,0.00,Normal
99,0.4,0.00,0,0.00,Normal
100,0.4,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Frio
100,0.0,0.00,0,0.00,Frio
100,0.0,0.00,0,0.00,Frio
100,0.0,0.00,0,0.00,Frio
100,0.0,0.00,0,0.00,Frio
100,0.0,0.00,15,0.00,Normal
99,0.4,0.00,107,0.05,Normal
96,0.4,0.00,157,0.10,Normal
91,0.4,0.00,270,0.18,Normal
85,1.3,0.00,745,0.43,Normal
82,0.9,0.00,417,0.30,Normal
79,0.4,0.00,342,0.23,Normal
76,0.4,0.00,548,0.38,Quente
66,0.4,0.00,618,0.38,Quente
69,1.3,0.00,309,0.25,Quente
82,0.9,0.00,128,0.10,Quente
88,0.0,0.00,44,0.03,Normal
96,0.4,0.00,0,0.00,Normal
97,0.0,0.00,0,0.00,Normal
97,0.0,0.00,0,0.00,Normal
98,0.0,0.00,0,0.00,Normal
99,0.0,0.00,0,0.00,Normal
99,0.0,0.00,0,0.00,Normal
99,0.0,0.00,0,0.00,Frio
98,0.4,0.00,0,0.00,Frio
96,0.0,0.00,0,0.00,Frio
96,0.4,0.00,0,0.00,Frio
98,0.0,0.00,0,0.00,Frio
100,0.0,0.00,0,0.00,Frio
97,0.0,0.00,45,0.03,Frio
81,0.0,0.00,245,0.13,Normal
70,0.4,0.00,469,0.28,Normal
69,0.4,0.00,662,0.41,Normal
64,0.4,0.00,800,0.51,Quente
52,2.2,0.00,874,0.61,Quente
50,2.2,0.00,877,0.61,Quente
48,1.8,0.00,811,0.56,Quente
35,2.2,0.00,672,0.51,Quente
37,1.8,0.00,488,0.41,Quente
36,1.8,0.00,270,0.25,Quente
62,0.4,0.00,59,0.05,Quente
76,0.0,0.00,0,0.00,Normal
75,0.0,0.00,0,0.03,Frio
89,0.0,0.00,0,0.03,Frio
81,0.0,0.00,0,0.00,Frio
84,0.0,0.00,0,0.03,Frio
88,0.0,0.00,0,0.00,Frio
90,0.0,0.00,0,0.00,Frio
88,0.4,0.00,0,0.00,Frio
88,0.4,0.00,0,0.00,Frio
87,0.4,0.00,0,0.00,Frio
87,0.0,0.00,0,0.00,Frio
87,0.0,0.00,0,0.00,Frio
85,0.4,0.00,40,0.03,Frio
72,0.9,0.00,243,0.15,Normal
63,1.8,0.00,465,0.30,Normal
64,0.9,0.00,650,0.41,Normal
60,0.9,0.00,788,0.51,Normal
54,0.9,0.00,861,0.56,Quente
52,1.3,0.00,866,0.58,Quente
55,1.3,0.00,810,0.53,Quente
47,1.3,0.00,665,0.46,Quente
40,1.3,0.00,477,0.36,Quente
47,0.9,0.00,256,0.00,Quente
70,0.0,0.00,53,0.25,Quente
87,0.0,0.00,0,0.00,Normal
92,0.0,0.00,0,0.00,Normal
96,0.0,0.00,0,0.00,Frio
92,0.0,0.00,0,0.00,Frio
96,0.0,0.00,0,0.00,Frio
94,0.0,0.00,0,0.00,Frio
95,0.0,0.00,0,0.00,Frio
96,0.0,0.00,0,0.00,Frio
92,0.4,0.00,0,0.00,Frio
90,0.4,0.00,0,0.00,Frio
90,1.3,0.00,0,0.00,Frio
95,0.9,0.00,0,0.00,Frio
96,0.4,0.00,27,0.03,Frio
91,0.9,0.00,191,0.10,Frio
89,1.8,0.00,347,0.20,Normal
88,2.7,0.00,597,0.33,Normal
83,3.1,0.00,729,0.43,Normal
79,2.7,0.00,785,0.46,Normal
68,2.2,0.00,930,0.53,Normal
62,1.3,0.00,569,0.38,Normal
62,0.9,0.00,457,0.30,Normal
65,1.3,0.00,369,0.25,Normal
74,0.4,0.00,153,0.10,Normal
81,0.0,0.00,27,0.03,Normal
89,0.0,0.00,0,0.03,Normal
92,0.0,0.00,0,0.00,Normal
91,0.0,0.00,0,0.00,Normal
91,0.0,0.00,0,0.00,Frio
90,0.0,0.00,0,0.00,Frio
87,0.0,0.00,0,0.00,Frio
89,0.0,0.00,0,0.00,Normal
93,0.0,0.00,0,0.00,Frio
98,0.0,0.00,0,0.00,Frio
99,0.0,0.00,0,0.00,Frio
100,0.0,0.00,0,0.00,Frio
100,0.0,0.00,0,0.00,Frio
100,0.0,0.00,23,0.00,Frio
100,0.0,0.00,159,0.08,Normal
92,0.4,0.00,325,0.18,Normal
84,1.3,0.00,618,0.36,Normal
69,0.9,0.00,649,0.41,Normal
66,1.3,0.00,810,0.53,Normal
64,1.3,0.00,711,0.48,Normal
64,1.3,0.00,351,0.28,Normal
67,0.4,0.00,235,0.15,Normal
63,0.4,0.00,312,0.20,Quente
77,0.4,0.00,82,0.08,Normal
83,0.4,0.00,25,0.03,Normal
87,0.0,0.00,0,0.00,Normal
89,0.0,0.00,0,0.00,Normal
94,0.0,0.00,0,0.00,Normal
99,0.0,0.00,0,0.00,Frio
100,0.0,0.00,0,0.00,Frio
95,0.0,0.00,0,0.00,Frio
95,0.0,0.00,0,0.00,Frio
97,0.0,0.00,0,0.00,Frio
96,0.0,0.00,0,0.00,Frio
96,0.0,0.00,0,0.00,Frio
98,0.0,0.00,0,0.00,Frio
100,0.0,0.00,0,0.00,Frio
100,0.4,0.00,36,0.03,Frio
96,0.9,0.00,181,0.10,Frio
85,2.2,0.00,451,0.25,Normal
84,2.2,0.00,283,0.20,Normal
76,1.8,0.00,534,0.33,Normal
75,1.8,0.00,547,0.36,Normal
64,1.3,0.00,696,0.43,Normal
58,1.8,0.00,666,0.43,Normal
61,1.3,0.00,522,0.36,Normal
66,1.3,0.00,434,0.28,Normal
76,1.8,0.00,218,0.15,Normal
79,0.9,0.00,48,0.05,Normal
89,0.0,0.00,0,0.03,Normal
96,0.0,0.00,0,0.00,Frio
96,0.0,0.00,0,0.00,Frio
97,0.0,0.00,0,0.00,Frio
97,0.0,0.00,0,0.00,Frio
97,0.0,0.00,0,0.00,Frio
98,0.0,0.00,0,0.00,Frio
99,0.0,0.00,0,0.00,Frio
99,0.0,0.00,0,0.00,Frio
97,0.4,0.00,0,0.00,Frio
100,0.9,0.00,0,0.00,Frio
100,0.9,0.00,0,0.00,Frio
100,0.9,0.00,24,0.00,Frio
97,0.9,0.25,152,0.08,Frio
87,1.8,0.00,361,0.20,Normal
79,2.7,0.00,623,0.36,Normal
73,2.7,0.00,769,0.48,Normal
67,1.8,0.00,804,0.51,Normal
63,1.3,0.00,635,0.41,Normal
60,2.2,0.00,725,0.46,Normal
59,2.7,0.00,606,0.41,Normal
62,2.2,0.00,441,0.30,Normal
66,1.8,0.00,269,0.20,Normal
77,0.9,0.00,45,0.05,Normal
86,0.0,0.00,0,0.03,Normal
90,0.0,0.00,0,0.00,Frio
93,0.0,0.00,0,0.00,Frio
88,0.4,0.00,0,0.00,Frio
86,0.4,0.00,0,0.03,Frio
87,0.4,0.00,0,0.03,Frio
92,0.4,0.00,0,0.00,Frio
98,0.0,0.00,0,0.00,Frio
95,0.0,0.00,0,0.00,Frio
100,0.0,0.00,0,0.00,Frio
99,0.4,0.00,0,0.00,Frio
100,0.0,0.00,0,0.00,Frio
100,0.4,0.00,23,0.00,Frio
98,1.8,0.00,170,0.08,Frio
91,2.2,0.00,308,0.18,Frio
84,2.7,0.00,384,0.23,Frio
76,3.1,0.00,636,0.38,Normal
80,3.1,0.00,451,0.30,Normal
77,2.7,0.00,382,0.25,Normal
74,2.7,0.00,411,0.28,Normal
72,2.7,0.00,387,0.25,Normal
69,2.2,0.00,312,0.23,Normal
78,1.3,0.00,155,0.10,Normal
88,0.4,0.00,28,0.03,Normal
97,0.0,0.00,0,0.00,Frio
95,0.0,0.00,0,0.00,Frio
96,0.0,0.00,0,0.00,Frio
97,0.0,0.00,0,0.00,Frio
97,0.4,0.00,0,0.00,Frio
95,0.4,0.00,0,0.00,Frio
94,0.9,0.00,0,0.00,Frio
98,0.4,0.00,0,0.00,Frio
98,0.4,0.00,0,0.00,Frio
99,0.4,0.00,0,0.00,Frio
100,0.9,0.00,0,0.00,Frio
99,1.3,0.00,0,0.00,Frio
98,1.3,0.00,17,0.00,Frio
90,1.3,0.00,196,0.10,Frio
86,3.1,0.00,310,0.18,Frio
82,3.1,0.00,314,0.23,Normal
78,3.6,0.00,549,0.33,Normal
72,3.6,0.00,807,0.46,Normal
67,3.1,0.00,515,0.36,Normal
66,2.7,0.00,557,0.38,Normal
68,2.2,0.00,366,0.25,Normal
70,1.8,0.00,226,0.15,Normal
70,1.3,0.00,154,0.10,Normal
79,0.0,0.00,27,0.03,Normal
89,0.0,0.00,0,0.00,Frio
91,0.0,0.00,0,0.00,Frio
91,0.0,0.00,0,0.00,Frio
91,0.0,0.00,0,0.00,Frio
93,0.0,0.00,0,0.00,Frio
89,0.0,0.00,0,0.00,Frio
92,0.0,0.00,0,0.00,Frio
92,0.0,0.00,0,0.00,Frio
96,0.0,0.00,0,0.00,Frio
99,0.4,0.00,0,0.00,Frio
100,0.4,0.00,0,0.00,Frio
100,0.4,0.00,0,0.00,Frio
100,0.9,0.00,27,0.03,Frio
97,1.3,0.00,124,0.08,Frio
88,2.7,0.00,208,0.15,Frio
82,4.0,0.00,453,0.28,Normal
79,4.5,0.00,740,0.43,Normal
76,4.0,0.00,595,0.41,Normal
72,3.6,0.00,501,0.36,Normal
70,2.2,0.00,377,0.28,Normal
66,2.2,0.00,666,0.43,Normal
63,1.8,0.00,422,0.28,Normal
68,0.9,0.00,227,0.15,Normal
79,0.4,0.00,32,0.03,Normal
87,0.0,0.00,0,0.03,Normal
89,0.0,0.00,0,0.00,Frio
88,0.4,0.00,0,0.00,Frio
90,0.4,0.00,0,0.00,Frio
88,0.4,0.00,0,0.00,Frio
88,0.9,0.00,0,0.03,Frio
89,0.4,0.00,0,0.00,Frio
92,0.4,0.00,0,0.00,Frio
95,0.4,0.00,0,0.00,Frio
96,0.9,0.00,0,0.00,Frio
99,1.3,0.00,0,0.00,Frio
100,1.3,0.00,0,0.00,Frio
100,0.9,0.00,31,0.03,Frio
94,1.8,0.00,212,0.10,Frio
87,3.6,0.00,402,0.23,Frio
81,3.1,0.00,549,0.33,Normal
76,3.1,0.00,440,0.30,Normal
73,2.7,0.00,653,0.41,Normal
61,2.2,0.00,613,0.43,Normal
67,2.7,0.00,683,0.46,Normal
63,2.2,0.00,475,0.33,Normal
62,1.8,0.00,456,0.30,Normal
69,1.8,0.00,157,0.13,Normal
78,0.4,0.00,20,0.03,Normal
82,0.0,0.00,0,0.03,Normal
84,0.0,0.00,0,0.03,Frio
87,0.4,0.00,0,0.00,Frio
86,0.4,0.00,0,0.00,Frio
90,0.4,0.00,0,0.00,Frio
90,0.9,0.00,0,0.00,Frio
93,0.9,0.00,0,0.00,Frio
95,0.4,0.00,0,0.00,Frio
96,0.4,0.00,0,0.00,Frio
97,0.4,0.00,0,0.00,Frio
98,0.4,0.00,0,0.00,Frio
96,0.9,0.00,0,0.00,Frio
95,0.4,0.00,29,0.03,Frio
88,1.3,0.00,216,0.13,Frio
80,2.2,0.00,429,0.25,Normal
76,2.7,0.00,608,0.38,Normal
70,2.7,0.00,758,0.46,Normal
65,1.3,0.00,854,0.51,Normal
63,1.3,0.00,709,0.46,Normal
63,0.9,0.00,434,0.30,Normal
59,0.9,0.00,581,0.38,Normal
63,0.9,0.00,462,0.30,Normal
69,0.4,0.00,225,0.15,Normal
80,0.0,0.00,21,0.03,Normal
85,0.0,0.00,0,0.03,Normal
87,0.0,0.00,0,0.00,Frio
87,0.0,0.00,0,0.00,Frio
87,0.4,0.00,0,0.00,Frio
87,0.4,0.00,0,0.00,Frio
88,0.4,0.00,0,0.00,Frio
84,0.4,0.00,0,0.03,Frio
87,0.0,0.00,0,0.03,Frio
85,0.4,0.00,0,0.00,Frio
83,0.4,0.00,0,0.03,Frio
86,0.0,0.00,0,0.03,Frio
85,0.0,0.00,0,0.00,Frio
86,0.0,0.00,29,0.03,Frio
79,0.9,0.00,163,0.10,Frio
69,1.8,0.00,448,0.28,Normal
66,2.2,0.00,615,0.38,Normal
59,1.8,0.00,737,0.46,Normal
59,1.3,0.00,815,0.51,Normal
57,1.3,0.00,815,0.53,Normal
58,1.3,0.00,624,0.43,Normal
55,2.2,0.00,581,0.41,Normal
56,2.7,0.00,422,0.33,Normal
64,1.8,0.00,188,0.15,Normal
74,0.0,0.00,17,0.03,Normal
80,0.4,0.00,0,0.03,Normal
81,0.9,0.00,0,0.03,Normal
80,0.9,0.00,0,0.03,Frio
78,0.9,0.00,0,0.03,Frio
81,0.4,0.00,0,0.03,Frio
87,0.0,0.00,0,0.00,Frio
88,0.0,0.00,0,0.03,Frio
95,0.0,0.00,0,0.00,Frio
88,1.3,0.00,0,0.03,Frio
89,1.3,0.00,0,0.03,Frio
90,1.3,0.00,0,0.00,Frio
92,0.9,0.00,0,0.00,Frio
93,0.9,0.00,23,0.03,Frio
87,1.3,0.00,168,0.10,Frio
75,3.6,0.00,430,0.28,Normal
68,4.0,0.00,622,0.41,Normal
65,4.0,0.00,685,0.46,Normal
69,3.6,0.00,561,0.38,Normal
67,3.6,0.00,411,0.28,Normal
68,3.1,0.00,426,0.30,Normal
69,2.7,0.00,303,0.23,Normal
70,1.8,0.00,176,0.13,Normal
75,0.9,0.00,101,0.08,Normal
81,0.4,0.00,16,0.03,Normal
83,0.0,0.00,0,0.03,Frio
89,0.0,0.00,0,0.00,Frio
85,0.4,0.00,0,0.00,Frio
88,0.4,0.00,0,0.00,Frio
87,0.4,0.00,0,0.00,Frio
96,0.0,0.00,0,0.00,Frio
93,0.0,0.00,0,0.00,Frio
88,0.9,0.00,0,0.00,Frio
96,0.0,0.00,0,0.00,Frio
