codigo_estacao,data,hora,temp_inst,temp_max,temp_min,umid_inst,umid_max,umid_min,pto_orvalho_inst,pto_orvalho_max,pto_orvalho_min,pressao,pressao_max,pressao_min,vento_direcao,vento_vel, vento_rajada,radiacao,precipitacao
A505,13/04/2014,03,21.3,21.4,21.0,80,81,80,17.8,17.8,17.6,902.9,903.1,902.8,0.6,97,2.2,-3.07,0.0
A505,13/04/2014,04,20.7,21.3,20.7,83,83,80,17.8,17.8,17.7,902.7,903.0,902.7,1.2,88,2.5,-3.54,0.0
A505,13/04/2014,05,20.8,20.9,20.5,83,84,82,17.8,17.8,17.7,902.3,902.6,902.2,0.9,102,2.5,-3.47,0.0
A505,13/04/2014,06,20.7,21.0,20.6,84,84,82,17.8,17.9,17.7,902.1,902.4,902.0,0.3,130,1.9,-2.80,0.0
A505,13/04/2014,07,20.5,20.7,20.4,85,85,84,17.9,17.9,17.8,902.0,902.1,901.9,0.7,182,1.5,-3.01,0.0
A505,13/04/2014,08,20.2,20.5,20.2,86,87,85,17.7,18.1,17.7,902.2,902.2,902.0,1.6,195,2.5,-2.61,0.0
A505,13/04/2014,09,20.7,20.7,20.0,84,88,84,17.9,18.0,17.7,902.6,902.6,902.2,1.7,163,2.6,-2.53,0.0
A505,13/04/2014,10,20.2,20.7,20.1,86,87,84,17.9,18.0,17.7,903.3,903.3,902.6,1.8,202,2.7,46.97,0.0
A505,13/04/2014,11,20.5,20.5,20.1,84,88,84,17.7,18.2,17.7,903.6,903.6,903.3,3.1,198,5.6,194.8,0.0
A505,13/04/2014,12,24.1,24.2,20.5,69,84,69,18.0,18.5,17.6,903.4,903.8,903.4,2.3,87,5.1,1404.,0.0
A505,13/04/2014,13,25.5,25.7,24.1,64,69,62,18.1,18.7,17.6,903.4,903.5,903.2,2.4,351,3.9,2315.,0.0
A505,13/04/2014,14,25.5,26.7,25.1,65,66,61,18.5,19.1,17.6,903.2,903.4,903.2,2.2,348,5.0,2385.,0.0
A505,13/04/2014,15,26.7,26.7,25.2,61,68,60,18.5,19.2,17.5,902.4,903.2,902.4,2.5,315,5.3,1906.,0.0
A505,13/04/2014,16,27.5,27.7,26.4,56,61,56,17.9,19.0,17.7,901.5,902.4,901.5,1.8,333,5.3,2450.,0.0
A505,13/04/2014,17,28.9,30.1,27.5,49,58,48,17.0,19.0,17.0,900.3,901.5,900.3,2.6,271,5.3,3567.,0.0
A505,13/04/2014,18,26.2,29.1,26.0,64,65,49,18.9,19.0,17.2,899.7,900.3,899.7,2.9,203,6.5,1866.,0.0
A505,13/04/2014,19,27.1,27.1,26.2,56,64,55,17.4,18.7,17.2,899.4,899.7,899.4,2.0,197,5.5,946.2,0.0
A505,13/04/2014,20,26.0,27.9,26.0,63,63,53,18.5,18.8,16.7,899.9,899.9,899.4,3.2,40,5.0,1099.,0.0
A505,13/04/2014,21,25.0,26.0,24.9,66,66,61,18.2,18.5,17.8,900.5,900.5,899.8,1.2,48,5.2,237.0,0.0
A505,13/04/2014,22,21.5,25.0,21.5,83,83,65,18.5,18.6,17.8,901.2,901.2,900.4,2.4,244,4.7,-3.23,0.0
A505,13/04/2014,23,21.8,21.8,21.0,83,86,83,18.8,18.8,18.4,902.0,902.0,901.2,0.5,66,4.5,-3.54,0.0
A505,14/04/2014,00,22.2,22.5,21.8,82,84,80,19.0,19.2,18.7,902.2,902.2,902.0,0.3,115,2.8,-3.54,0.0
A505,14/04/2014,01,22.3,22.4,22.1,80,82,79,18.6,19.0,18.5,902.3,902.3,902.1,0.9,62,2.8,-3.54,0.0
A505,14/04/2014,02,21.1,22.2,21.1,84,84,80,18.3,18.7,18.3,902.3,902.3,902.1,0.0,234,2.3,-3.54,0.0
A505,14/04/2014,03,20.7,21.2,20.5,87,87,84,18.5,18.7,18.1,902.1,902.3,902.1,1.1,176,2.1,-3.54,0.0
A505,14/04/2014,04,21.1,21.3,20.8,83,87,83,18.2,18.6,18.2,901.5,902.1,901.5,1.0,89,2.1,-3.54,0.0
A505,14/04/2014,05,19.5,21.1,19.5,89,89,83,17.7,18.2,17.7,901.3,901.5,901.1,0.5,247,2.1,-3.54,0.0
A505,14/04/2014,06,19.4,19.7,19.4,91,91,89,17.9,18.2,17.7,901.0,901.3,901.0,0.6,201,1.2,-3.53,0.0
A505,14/04/2014,07,19.6,19.9,19.2,89,92,88,17.7,18.2,17.6,900.7,901.0,900.7,0.3,110,1.3,-3.53,0.0
A505,14/04/2014,08,18.9,19.8,18.9,89,89,87,17.1,17.7,17.1,900.7,900.8,900.6,0.1,239,2.9,-3.54,0.0
A505,14/04/2014,09,19.9,19.9,18.8,86,91,86,17.5,17.8,17.0,901.1,901.1,900.7,2.3,121,3.9,-3.54,0.0
A505,14/04/2014,10,20.0,20.0,19.3,85,88,85,17.5,17.5,17.2,901.6,901.6,901.1,2.1,97,3.9,35.86,0.0
A505,14/04/2014,11,21.3,21.3,20.0,83,86,83,18.2,18.2,17.5,902.5,902.5,901.6,2.5,91,4.9,396.6,0.0
A505,14/04/2014,12,22.9,22.9,21.2,76,83,76,18.5,18.9,17.9,903.2,903.2,902.5,3.1,69,5.7,932.3,0.0
A505,14/04/2014,13,23.5,24.1,22.7,73,77,72,18.5,18.9,18.2,903.7,903.7,903.2,3.1,53,6.1,1499.,0.0
A505,14/04/2014,14,24.3,25.0,23.5,67,74,67,17.8,19.0,17.8,903.2,903.7,903.2,2.9,27,6.1,1684.,0.0
A505,14/04/2014,15,25.8,27.0,24.1,61,71,59,17.7,19.6,17.7,902.4,903.3,902.4,1.8,337,5.4,1416.,0.0
A505,14/04/2014,16,27.7,28.4,25.6,57,63,54,18.3,19.0,17.6,901.2,902.4,901.2,3.2,349,5.7,2979.,0.0
A505,14/04/2014,17,23.5,28.0,23.5,77,77,55,19.2,19.3,17.6,900.8,901.2,900.8,3.4,92,8.0,1157.,0.0
A505,14/04/2014,18,21.4,23.5,21.4,86,86,77,18.9,19.6,18.7,900.6,900.8,900.3,3.4,184,8.0,463.2,0.0
A505,14/04/2014,19,19.3,21.4,19.1,94,94,86,18.2,18.8,18.1,900.5,901.2,900.4,1.5,226,5.9,81.61,28.8
A505,14/04/2014,20,20.5,20.5,19.3,93,94,93,19.3,19.3,18.3,900.4,900.6,900.3,1.3,160,3.7,134.4,0.2
A505,14/04/2014,21,20.2,21.0,20.2,90,93,85,18.6,19.4,18.5,901.0,901.0,900.3,1.7,217,2.4,68.30,0.0
A505,14/04/2014,22,19.7,20.5,19.5,93,93,90,18.6,19.0,18.2,901.1,901.2,900.9,2.1,213,3.2,-2.44,0.0
A505,14/04/2014,23,20.1,20.6,19.7,88,93,86,18.1,18.9,18.1,901.5,901.5,901.1,1.5,182,3.0,-3.24,0.0
A505,15/04/2014,00,20.5,20.8,19.9,85,89,83,17.8,18.1,17.6,902.1,902.1,901.5,0.2,149,2.9,-3.11,0.0
A505,15/04/2014,01,20.9,21.0,20.5,82,85,80,17.6,17.9,17.5,902.6,902.6,902.1,2.1,136,3.8,-2.04,0.0
A505,15/04/2014,02,20.7,21.2,20.3,82,84,80,17.6,17.8,17.4,902.8,902.9,902.6,1.4,178,3.8,-0.06,0.0
A505,15/04/2014,03,21.2,21.5,20.7,82,83,79,18.1,18.1,17.6,902.7,902.8,902.7,1.5,135,4.1,-1.35,0.0
A505,15/04/2014,04,20.7,21.2,20.7,86,86,82,18.3,18.3,18.1,902.3,902.8,902.2,3.7,108,6.4,-3.27,0.0
A505,15/04/2014,05,19.8,20.7,19.8,86,87,85,17.3,18.4,17.3,901.9,902.3,901.9,5.2,116,8.7,-2.65,0.0
A505,15/04/2014,06,18.8,19.8,18.8,84,86,84,16.0,17.3,16.0,901.7,901.9,901.7,4.3,100,8.7,-3.34,0.0
A505,15/04/2014,07,18.8,18.9,18.8,82,84,81,15.6,16.0,15.5,901.5,901.7,901.4,4.8,109,9.4,-3.54,0.0
A505,15/04/2014,08,18.8,18.8,18.7,84,84,82,16.1,16.1,15.6,901.5,901.5,901.4,5.3,109,9.5,-3.25,0.0
A505,15/04/2014,09,18.6,18.8,18.6,84,84,84,15.9,16.1,15.9,901.8,901.8,901.4,5.1,102,9.5,-2.94,0.0
A505,15/04/2014,10,18.5,18.7,18.5,85,85,84,16.0,16.0,15.9,902.6,902.6,901.8,4.9,95,8.8,29.42,0.0
A505,15/04/2014,11,18.9,18.9,18.5,84,85,84,16.1,16.2,16.0,903.1,903.1,902.6,4.1,100,9.1,258.1,0.0
A505,15/04/2014,12,19.9,19.9,18.9,81,84,81,16.6,16.6,16.1,903.2,903.2,903.1,4.8,95,8.4,656.5,0.0
A505,15/04/2014,13,21.7,21.9,19.9,75,82,74,17.2,17.4,16.5,903.4,903.4,903.1,4.7,87,9.5,1424.,0.0
A505,15/04/2014,14,22.7,23.3,21.6,71,76,70,17.2,17.9,17.1,903.0,903.4,903.0,4.9,74,8.1,2297.,0.0
A505,15/04/2014,15,24.9,25.0,22.7,66,71,65,18.0,18.3,17.2,902.1,903.0,902.1,4.0,79,7.9,2474.,0.0
A505,15/04/2014,16,25.6,26.4,24.5,62,67,60,17.8,18.4,17.6,901.5,902.1,901.5,2.7,60,8.2,2727.,0.0
A505,15/04/2014,17,25.9,25.9,24.9,62,66,61,18.2,18.3,17.6,900.4,901.5,900.4,2.4,83,6.0,1165.,0.0
A505,15/04/2014,18,26.2,27.2,25.9,60,62,57,17.8,18.4,17.6,899.6,900.4,899.5,3.2,86,6.2,1898.,0.0
A505,15/04/2014,19,25.4,26.6,25.4,64,64,60,18.1,18.5,17.8,898.9,899.7,898.9,3.1,80,5.9,736.6,0.0
A505,15/04/2014,20,22.0,25.5,22.0,79,79,63,18.1,18.2,17.6,900.0,900.0,898.9,4.1,72,7.9,90.24,0.4
A505,15/04/2014,21,21.8,22.0,21.7,82,82,76,18.6,18.6,17.4,900.1,900.2,899.9,3.5,107,6.8,58.85,0.0
A505,15/04/2014,22,21.7,21.9,21.7,82,84,82,18.5,18.9,18.5,900.4,900.4,899.8,3.5,110,6.8,-1.29,0.0
A505,15/04/2014,23,21.4,21.7,21.4,83,83,81,18.3,18.4,18.3,900.7,900.8,900.4,3.8,118,7.8,-3.05,0.0
A505,16/04/2014,00,20.2,21.4,20.1,90,90,82,18.5,18.6,18.2,901.7,901.7,900.7,3.0,228,6.4,-3.18,0.6
A505,16/04/2014,01,19.0,20.2,18.3,94,94,90,18.0,18.5,17.3,902.4,902.4,901.7,2.7,182,7.0,-1.34,23.0
A505,16/04/2014,02,18.2,19.0,17.7,94,94,94,17.2,18.0,16.7,903.3,903.9,902.4,2.3,124,9.4,-0.37,26.4
A505,16/04/2014,03,17.6,18.2,17.6,94,94,94,16.7,17.3,16.7,903.0,903.4,903.0,3.1,144,4.8,-1.15,10.2
A505,16/04/2014,04,18.4,18.5,17.5,93,94,93,17.2,17.3,16.6,902.3,903.0,902.2,2.5,169,6.2,-0.84,4.8
A505,16/04/2014,05,18.4,18.7,18.1,93,94,93,17.3,17.6,17.0,901.9,902.6,901.8,1.0,127,4.5,-1.70,2.6
A505,16/04/2014,06,18.2,18.5,18.1,92,93,92,16.9,17.4,16.9,901.4,901.9,901.3,1.0,85,2.4,-3.19,0.2
A505,16/04/2014,07,18.0,18.3,18.0,91,92,91,16.4,17.0,16.4,901.0,901.5,901.0,2.8,97,5.5,-2.29,0.0
A505,16/04/2014,08,17.6,18.1,17.6,90,90,89,15.9,16.4,15.9,900.8,901.0,900.7,2.2,106,7.3,-1.99,0.0
A505,16/04/2014,09,17.5,17.7,17.4,90,91,90,15.8,16.0,15.8,901.4,901.4,900.7,2.4,90,4.4,-3.32,0.2
A505,16/04/2014,10,17.5,17.6,17.4,90,90,88,15.8,15.8,15.5,902.2,902.3,901.3,0.9,36,5.9,16.53,0.0
A505,16/04/2014,11,17.9,17.9,17.5,89,90,87,16.0,16.0,15.6,902.9,902.9,902.0,1.4,46,4.8,199.2,0.0
A505,16/04/2014,12,18.7,18.7,17.9,87,89,86,16.4,16.4,15.7,903.2,903.3,902.8,2.9,95,5.2,413.8,0.0
A505,16/04/2014,13,20.3,20.3,18.7,84,87,84,17.6,17.6,16.4,903.6,903.6,903.1,2.6,92,6.4,892.0,0.0
A505,16/04/2014,14,21.8,22.0,20.3,78,84,77,17.9,18.1,17.4,903.5,903.9,903.5,2.2,59,6.4,1407.,0.0
A505,16/04/2014,15,23.1,23.1,21.8,75,79,73,18.3,18.4,17.6,902.8,903.5,902.8,2.2,49,4.2,1670.,0.0
A505,16/04/2014,16,23.7,24.0,23.0,69,75,68,17.7,18.6,17.4,902.1,902.8,902.1,2.1,15,4.4,1733.,0.0
A505,16/04/2014,17,24.7,25.1,23.6,66,72,65,18.0,18.8,17.4,901.5,902.1,901.5,1.5,311,4.7,1756.,0.0
A505,16/04/2014,18,24.4,25.3,24.0,65,69,64,17.5,18.8,17.4,900.7,901.5,900.7,1.7,265,3.8,1904.,0.0
A505,16/04/2014,19,24.7,25.2,24.1,66,69,63,18.0,18.5,17.4,900.7,900.7,900.6,1.3,300,3.4,1282.,0.0
A505,16/04/2014,20,23.8,25.0,23.8,70,71,64,18.1,18.2,17.5,900.8,900.8,900.6,1.5,298,3.7,735.5,0.0
A505,16/04/2014,21,22.8,23.8,22.8,76,77,69,18.4,18.6,17.8,901.4,901.5,900.8,0.3,274,3.0,135.1,0.0
A505,16/04/2014,22,21.6,22.8,21.2,80,84,76,18.0,18.6,17.9,901.3,901.5,901.3,1.3,146,2.6,-3.29,0.0
A505,16/04/2014,23,20.8,21.6,20.6,80,86,80,17.3,18.3,17.3,902.2,902.3,901.3,2.6,109,4.6,-3.50,0.0
A505,17/04/2014,00,20.8,20.8,20.4,79,82,79,17.1,17.3,17.1,902.4,902.4,901.9,0.9,112,4.5,-2.95,0.0
A505,17/04/2014,01,20.4,21.0,20.1,82,83,78,17.2,17.2,17.0,902.5,902.6,902.4,1.1,107,3.0,-3.35,0.0
A505,17/04/2014,02,19.6,20.5,19.5,87,87,81,17.3,17.3,17.0,902.6,902.6,902.5,2.6,122,5.1,-3.54,0.0
A505,17/04/2014,03,20.1,20.2,19.5,85,87,84,17.5,17.5,17.2,902.5,902.7,902.5,1.3,85,4.0,-3.08,0.0
A505,17/04/2014,04,19.7,20.1,19.7,86,86,85,17.4,17.5,17.4,901.9,902.5,901.9,3.3,108,6.0,-3.52,0.0
A505,17/04/2014,05,19.3,19.8,19.3,87,87,86,17.2,17.4,17.2,901.6,901.9,901.5,3.2,99,6.9,-3.54,0.0
A505,17/04/2014,06,19.1,19.4,19.1,89,89,87,17.2,17.2,17.2,901.6,901.6,901.5,3.4,102,6.8,-3.54,0.0
A505,17/04/2014,07,19.1,19.1,19.1,88,89,88,17.1,17.2,17.1,901.5,901.8,901.5,2.9,98,6.4,-3.52,0.0
A505,17/04/2014,08,19.1,19.1,19.1,87,88,87,16.9,17.1,16.9,901.6,901.6,901.4,3.2,110,5.7,-3.51,0.0
A505,17/04/2014,09,18.8,19.1,18.8,88,88,87,16.7,16.9,16.7,901.9,901.9,901.5,2.4,93,5.8,-3.54,0.0
A505,17/04/2014,10,19.1,19.1,18.8,87,88,87,16.8,16.8,16.7,902.4,902.4,901.9,3.1,89,4.6,36.44,0.0
A505,17/04/2014,11,19.8,19.8,19.1,85,87,85,17.2,17.2,16.8,903.1,903.1,902.4,2.8,94,5.3,312.0,0.0
A505,17/04/2014,12,20.7,21.0,19.8,81,85,81,17.4,17.7,17.2,903.5,903.5,903.1,4.4,82,6.9,870.6,0.0
A505,17/04/2014,13,22.4,22.5,20.7,76,82,76,18.0,18.2,17.4,903.8,903.8,903.5,2.1,65,6.4,1410.,0.0
A505,17/04/2014,14,24.3,24.4,22.4,69,76,68,18.1,18.6,18.0,903.6,903.9,903.6,0.9,36,4.6,1550.,0.0
A505,17/04/2014,15,26.6,26.6,23.9,61,71,60,18.4,19.0,17.4,902.7,903.6,902.7,0.5,334,3.6,2103.,0.0
A505,17/04/2014,16,26.0,27.0,25.1,57,63,56,17.0,18.2,16.9,901.9,902.7,901.9,0.6,160,3.6,2769.,0.0
A505,17/04/2014,17,27.1,28.1,26.0,54,61,50,16.9,18.3,16.6,900.9,901.9,900.9,1.8,270,4.2,2346.,0.0
A505,17/04/2014,18,26.0,27.0,22.6,53,75,52,15.7,18.0,15.0,900.3,901.0,900.3,2.0,179,8.0,1612.,0.2
A505,17/04/2014,19,27.1,27.7,26.0,54,55,44,17.1,17.6,14.0,900.1,900.4,900.1,2.1,199,3.8,2184.,0.0
A505,17/04/2014,20,26.4,27.6,26.3,45,56,43,13.6,17.9,12.9,900.5,900.5,900.0,0.5,149,4.2,872.5,0.0
A505,17/04/2014,21,22.2,26.9,22.2,74,74,42,17.4,17.9,13.2,900.7,901.0,900.5,2.9,60,10.8,261.7,0.0
A505,17/04/2014,22,20.8,22.2,20.7,79,81,74,16.9,17.4,16.6,900.6,900.8,900.6,1.8,143,4.8,-2.92,0.0
A505,17/04/2014,23,21.3,21.3,19.9,73,83,73,16.3,17.1,16.3,901.7,901.7,900.6,1.1,158,3.1,-3.54,0.0
A505,18/04/2014,00,20.7,21.7,20.7,76,76,71,16.4,16.4,16.0,901.8,901.9,901.6,1.5,110,2.4,-3.54,0.0
A505,18/04/2014,01,20.2,20.9,20.1,79,79,76,16.5,16.5,16.3,901.9,902.0,901.8,0.7,122,3.1,-3.54,0.0
A505,18/04/2014,02,20.3,20.3,19.8,79,80,79,16.5,16.6,16.3,902.1,902.1,901.9,0.7,191,1.7,-3.54,0.0
A505,18/04/2014,03,19.7,20.3,19.5,83,84,79,16.8,16.8,16.5,902.3,902.3,902.1,0.5,89,1.4,-3.54,0.0
A505,18/04/2014,04,20.3,20.3,19.7,82,83,81,17.1,17.1,16.8,901.5,902.3,901.4,2.3,112,3.9,-3.49,0.0
A505,18/04/2014,05,20.3,20.4,20.2,82,83,82,17.3,17.3,17.1,901.0,901.6,901.0,2.4,120,3.7,-3.54,0.0
A505,18/04/2014,06,19.5,20.4,19.5,84,84,82,16.7,17.3,16.7,901.1,901.2,901.0,0.6,63,3.6,-3.54,0.0
A505,18/04/2014,07,19.3,19.5,18.7,85,88,84,16.7,16.9,16.6,900.8,901.1,900.8,2.2,104,3.7,-3.54,0.0
A505,18/04/2014,08,19.0,19.4,19.0,85,85,84,16.3,16.7,16.3,900.7,900.9,900.6,2.6,92,4.1,-3.54,0.0
A505,18/04/2014,09,18.6,19.0,18.6,86,86,85,16.2,16.3,16.2,901.3,901.4,900.7,1.8,108,4.4,-3.54,0.0
A505,18/04/2014,10,19.0,19.0,18.6,86,87,86,16.5,16.5,16.2,901.7,901.7,901.3,1.9,115,3.0,25.29,0.0
A505,18/04/2014,11,21.1,21.1,19.0,79,86,79,17.2,17.3,16.5,902.0,902.0,901.7,3.2,99,5.1,685.7,0.0
A505,18/04/2014,12,22.3,22.5,21.1,75,79,73,17.7,17.8,17.1,902.4,902.4,901.9,3.1,90,6.0,1387.,0.0
A505,18/04/2014,13,24.5,24.5,22.3,67,75,67,18.0,18.2,17.6,902.7,902.9,902.4,1.7,45,5.4,2161.,0.0
A505,18/04/2014,14,25.1,26.0,24.2,60,68,60,16.8,18.4,16.8,902.3,902.7,902.3,2.5,46,5.3,2201.,0.0
A505,18/04/2014,15,25.1,26.8,24.7,63,64,57,17.5,18.2,16.7,901.7,902.3,901.7,1.8,356,5.3,1733.,0.0
A505,18/04/2014,16,27.3,27.5,25.1,54,63,52,17.2,17.9,16.3,901.0,901.7,901.0,1.0,329,5.0,2997.,0.0
A505,18/04/2014,17,27.6,28.4,26.6,50,56,48,16.3,17.3,15.9,900.1,901.0,900.1,2.5,335,5.4,3065.,0.0
A505,18/04/2014,18,17.5,28.0,17.5,78,78,47,13.6,17.5,13.2,900.0,900.2,899.7,7.7,341,16.7,1117.,3.4
A505,18/04/2014,19,26.0,26.0,17.6,61,78,55,17.8,17.8,14.6,899.6,900.0,899.5,0.2,24,16.7,1330.,0.2
A505,18/04/2014,20,25.9,26.4,25.5,62,64,57,18.1,18.6,17.0,899.5,899.6,899.4,0.6,259,1.8,1018.,0.0
A505,18/04/2014,21,24.3,26.0,24.3,68,69,61,18.1,18.5,17.7,899.8,899.8,899.4,0.0,313,1.8,188.0,0.0
A505,18/04/2014,22,21.7,24.4,21.7,78,78,67,17.7,18.5,17.6,900.5,900.5,899.8,2.9,119,5.7,-3.25,0.0
A505,18/04/2014,23,21.6,21.7,21.5,76,78,76,17.1,17.6,17.1,901.4,901.4,900.5,2.1,112,5.7,-3.54,0.0
A505,19/04/2014,00,21.3,21.8,21.3,75,76,73,16.6,17.1,16.6,902.0,902.1,901.4,0.4,113,3.9,-3.54,0.0
A505,19/04/2014,01,21.2,21.4,21.1,74,75,73,16.4,16.7,16.4,902.3,902.3,902.0,1.2,130,2.1,-3.54,0.0
A505,19/04/2014,02,21.1,21.4,20.6,75,77,73,16.5,16.5,16.3,902.4,902.5,902.3,0.4,141,2.2,-3.54,0.0
A505,19/04/2014,03,20.5,21.1,20.1,77,79,75,16.4,16.5,16.3,902.2,902.5,902.2,1.3,116,2.3,-3.54,0.0
A505,19/04/2014,04,20.6,21.0,20.5,76,77,75,16.2,16.4,16.2,901.7,902.2,901.6,1.3,137,3.3,-3.54,0.0
A505,19/04/2014,05,20.5,20.7,20.0,76,79,75,16.1,16.4,16.1,901.2,901.7,901.2,1.2,94,2.4,-3.54,0.0
A505,19/04/2014,06,19.7,20.5,18.4,80,87,76,16.1,16.4,16.0,900.7,901.2,900.7,2.5,98,3.5,-3.54,0.0
A505,19/04/2014,07,19.7,19.7,19.4,82,82,80,16.5,16.5,16.1,901.0,901.0,900.6,0.8,179,3.5,-3.54,0.0
A505,19/04/2014,08,17.9,20.0,17.9,88,88,80,15.9,16.5,15.7,901.4,901.5,901.0,0.3,252,2.3,-3.54,0.0
A505,19/04/2014,09,18.9,18.9,17.9,84,88,84,16.3,16.4,15.9,902.1,902.1,901.4,0.8,110,1.4,-3.54,0.0
A505,19/04/2014,10,19.7,19.7,18.6,81,85,81,16.4,16.5,16.0,902.7,902.7,902.1,0.1,99,2.3,41.53,0.0
A505,19/04/2014,11,21.3,21.6,19.7,77,81,75,17.2,17.3,16.4,903.6,903.6,902.7,1.9,96,4.1,554.6,0.0
A505,19/04/2014,12,23.7,23.9,21.4,68,78,68,17.5,17.9,17.2,904.2,904.2,903.6,2.9,81,4.8,1411.,0.0
A505,19/04/2014,13,25.5,25.6,23.7,63,69,63,18.0,18.5,17.4,904.5,904.6,904.2,2.1,43,4.7,2172.,0.0
A505,19/04/2014,14,26.8,27.0,25.2,57,65,56,17.6,18.6,17.2,904.1,904.6,904.1,2.2,25,5.7,2837.,0.0
A505,19/04/2014,15,26.5,27.8,26.0,55,57,49,16.7,18.1,15.4,903.5,904.1,903.5,2.4,308,5.5,2589.,0.0
A505,19/04/2014,16,28.6,28.7,26.5,48,56,44,16.4,17.4,14.9,902.6,903.5,902.6,2.9,307,5.9,3145.,0.0
A505,19/04/2014,17,27.5,29.1,27.5,48,49,44,15.4,16.9,15.0,901.6,902.6,901.5,3.1,320,6.2,2865.,0.0
A505,19/04/2014,18,29.3,29.5,27.5,44,51,41,15.7,17.1,14.6,900.8,901.6,900.8,2.3,302,6.7,2490.,0.0
A505,19/04/2014,19,28.1,29.4,27.8,49,50,41,16.5,16.5,14.7,900.6,900.9,900.6,3.9,311,6.7,1743.,0.0
A505,19/04/2014,20,26.8,28.4,26.7,53,54,47,16.4,16.7,15.7,900.9,901.0,900.6,1.7,309,6.5,679.7,0.0
A505,19/04/2014,21,25.4,26.8,25.4,61,61,53,17.3,17.3,16.3,901.1,901.1,900.9,0.4,328,2.9,125.3,0.0
A505,19/04/2014,22,20.4,25.4,20.1,86,87,61,18.0,18.1,17.1,901.7,902.0,901.1,4.2,198,8.9,-2.33,7.0
A505,19/04/2014,23,20.4,21.6,20.2,83,87,78,17.5,18.8,16.9,902.6,902.6,901.5,2.9,182,8.9,-3.24,1.8
A505,20/04/2014,00,20.2,21.0,19.3,82,89,78,17.0,17.8,17.0,902.8,902.9,902.5,1.8,198,7.3,-2.10,6.2
A505,20/04/2014,01,19.8,20.6,19.6,86,86,82,17.4,17.8,16.9,903.3,903.3,902.8,0.0,25,4.6,-2.37,0.0
A505,20/04/2014,02,19.5,20.6,19.5,86,86,80,17.1,17.5,16.6,903.7,903.7,903.3,4.7,103,8.4,-0.67,0.0
A505,20/04/2014,03,19.6,19.7,19.5,86,87,85,17.1,17.3,17.1,903.4,903.7,903.4,3.5,103,8.3,-1.14,0.0
A505,20/04/2014,04,19.8,19.8,19.6,84,86,84,17.1,17.2,17.1,902.7,903.4,902.7,2.6,113,6.0,-2.19,0.0
A505,20/04/2014,05,19.3,19.9,19.2,84,86,84,16.5,17.2,16.5,902.8,903.0,902.7,2.0,230,4.3,-3.17,0.0
A505,20/04/2014,06,19.2,19.6,19.0,86,86,83,16.9,16.9,16.4,902.4,902.8,902.4,0.0,113,3.0,-3.21,0.0
A505,20/04/2014,07,19.3,19.4,18.7,86,88,85,16.9,17.0,16.6,902.6,902.7,902.4,0.0,2,2.1,-3.40,0.0
A505,20/04/2014,08,19.1,19.5,19.0,87,87,84,16.8,17.0,16.6,902.6,902.7,902.5,0.0,159,0.9,-3.52,0.0
A505,20/04/2014,09,18.9,19.3,18.9,89,89,87,17.0,17.2,16.7,903.1,903.1,902.6,0.9,44,1.9,-3.54,0.0
A505,20/04/2014,10,18.9,19.0,18.7,88,89,88,16.8,17.0,16.7,903.4,903.5,903.1,0.4,85,3.1,34.11,0.0
A505,20/04/2014,11,19.5,19.5,18.8,84,90,84,16.7,17.2,16.7,903.5,903.6,903.3,0.0,98,2.4,259.7,0.0
A505,20/04/2014,12,21.7,22.1,19.5,77,85,72,17.4,17.4,16.7,904.5,904.5,903.3,2.6,194,5.0,1109.,0.0
A505,20/04/2014,13,24.0,24.5,21.7,60,77,59,15.7,18.0,15.4,903.9,904.6,903.8,2.4,79,5.0,2090.,0.0
A505,20/04/2014,14,26.2,26.2,23.9,56,63,55,16.6,17.5,15.8,903.6,903.9,903.6,1.8,85,4.3,2458.,0.0
A505,20/04/2014,15,27.7,27.9,25.7,48,57,47,15.7,16.8,15.1,902.9,903.6,902.9,1.6,70,3.8,3052.,0.0
A505,20/04/2014,16,28.8,28.9,27.2,45,52,45,15.6,16.8,14.9,902.5,902.9,902.5,1.2,242,4.6,3140.,0.0
A505,20/04/2014,17,29.1,29.1,27.9,47,50,44,16.5,16.8,14.8,901.8,902.5,901.8,1.4,324,5.1,2891.,0.0
A505,20/04/2014,18,27.0,29.4,27.0,54,54,43,16.8,16.9,15.1,901.2,901.8,901.2,1.5,248,5.2,1443.,0.0
A505,20/04/2014,19,24.4,27.0,23.0,64,74,54,17.2,18.2,16.8,901.1,901.4,901.1,1.9,13,10.3,789.4,0.0
A505,20/04/2014,20,25.7,26.2,24.4,62,66,58,17.8,18.0,17.2,901.1,901.3,901.1,0.7,235,3.8,756.8,0.0
A505,20/04/2014,21,23.9,25.7,23.9,62,64,60,16.3,18.2,16.2,901.4,901.5,901.1,0.9,238,3.8,274.6,0.0
A505,20/04/2014,22,22.9,23.9,22.9,68,68,62,16.8,16.8,16.2,901.6,901.6,901.4,1.3,177,2.9,-3.54,0.0
A505,20/04/2014,23,22.4,22.9,22.4,71,71,68,16.8,17.0,16.7,901.8,901.8,901.6,1.6,192,3.6,-3.54,0.0
A505,21/04/2014,00,21.3,22.4,21.2,78,79,71,17.4,17.4,16.8,902.0,902.1,901.8,1.5,191,3.2,-3.54,0.0
A505,21/04/2014,01,21.2,21.4,21.0,78,79,76,17.3,17.4,17.1,902.0,902.1,902.0,0.1,115,3.0,-3.54,0.0
